city,year,month,tavg_mean,tavg_max,tmin_mean,tmin_min,tmax_mean,tmax_max,prcp_sum,prcp_mean,wspd_mean,wspd_max,pres_mean,tsun_mean,tsun_sum,n_days,pop_density,urban_pct,surface_temp_avg,month_sin,month_cos,tavg_clim,tavg_anom,tavg_z,tmax_z,surf_z,pop_z,urb_z,wspd_mean_filled,wind_z,heat_stress_index,risk_label,heat_lag_1,risk_lag_1,heat_lag_3,risk_lag_3,heat_lag_6,risk_lag_6,heat_roll_mean_3,heat_roll_std_3,heat_roll_mean_6,heat_roll_std_6
Multan,2008,2,14.169230769230769,21.3,5.663636363636363,0.6,21.496153846153845,30.5,17.299999999999997,0.6919999999999998,,,,,0.0,29,245.821804950187,34.59,9.998418,0.8660254037844386,0.5000000000000001,16.479164528774707,-2.309933759543938,-1.1247084922586754,-1.1281321700757652,-1.4048444716620643,0.7154793039955444,0.6842937313867891,9.790076923076922,-0.05439746698180381,-0.8563525417881859,0,-1.2240456198258205,0.0,-0.1645418919521926,0.0,1.12569972773304,3.0,-0.7657645983041604,0.5440232359845674,0.031029458696536838,0.9655323309757498
Multan,2008,3,24.45714285714286,28.7,15.8,12.5,32.542857142857144,35.7,0.0,0.0,,,,,0.0,31,245.821804950187,34.59,19.055096,1.0,6.123233995736766e-17,21.96227860131386,2.4948642558290004,0.1758228367079585,0.37367784889101113,-0.17333728936168577,0.7154793039955444,0.6842937313867891,9.790076923076922,-0.05439746698180381,0.2991290728335574,1,-0.8563525417881859,0.0,-0.9087062831344682,0.0,0.9308386553818799,2.0,-0.9963681482494916,0.1989045043627135,-0.29931258622366747,0.848015569175092
Multan,2008,4,26.2,32.0,18.542857142857144,15.5,32.970588235294116,40.0,28.0,1.75,,,,,0.0,30,245.821804950187,34.59,22.136272,0.8660254037844387,-0.4999999999999998,27.801804968401328,-1.6018049684013285,0.3961435681479369,0.4318283054382738,0.24563425560563606,0.7154793039955444,0.6842937313867891,9.790076923076922,-0.05439746698180381,0.46754823411882585,1,0.2991290728335574,1.0,-1.2240456198258205,0.0,0.42693216397678235,1.0,-0.5937563629268163,0.794816237223384,-0.40459751664838794,0.6890577436530329
Multan,2008,5,33.63548387096775,36.8,26.21666666666667,21.8,40.13548387096775,45.0,3.8,0.13103448275862067,,,,,0.0,31,245.821804950187,34.59,27.33637,0.49999999999999994,-0.8660254037844387,33.48292781274691,0.1525560582208385,1.336089364494859,1.4059028108807454,0.9527321601204957,0.7154793039955444,0.6842937313867891,9.790076923076922,-0.05439746698180381,1.2418135899675653,3,0.46754823411882585,1.0,-0.8563525417881859,0.0,-0.1645418919521926,0.0,-0.029891744945267546,0.7206728384021979,-0.397828171624714,0.6989884873257148
Multan,2008,6,35.473333333333336,36.8,30.52857142857143,27.0,40.63333333333333,43.2,2.0,0.06666666666666667,,,,,0.0,30,245.821804950187,34.59,29.66021,1.2246467991473532e-16,-1.0,35.397337942729926,0.07599539060340987,1.5684184107878678,1.47358592777418,1.268722819224961,0.7154793039955444,0.6842937313867891,9.790076923076922,-0.05439746698180381,1.402448742418469,3,1.2418135899675653,3.0,0.2991290728335574,1.0,-0.9087062831344682,0.0,0.6694969656399828,0.5027434657290915,-0.16343559130475435,0.9744011345322977
Multan,2008,7,34.269999999999996,36.9,29.3875,24.5,39.29333333333333,42.3,7.1,0.25357142857142856,,,,,0.0,31,245.821804950187,34.59,29.220142,-0.4999999999999997,-0.8660254037844388,33.82437412567885,0.445625874321145,1.4163007910204282,1.291411629129257,1.2088833391528462,0.7154793039955444,0.6842937313867891,9.790076923076922,-0.05439746698180381,1.277973482907199,3,1.402448742418469,3.0,0.46754823411882585,1.0,-1.2240456198258205,0.0,1.0372701888349534,0.4998882298223341,0.22175691295406855,1.0727174469883034
Multan,2008,8,31.574074074074073,34.4,27.370833333333334,24.3,36.18888888888889,39.2,25.200000000000003,0.9692307692307693,,,,,0.0,31,245.821804950187,34.59,27.099146,-0.8660254037844385,-0.5000000000000004,32.89723141233174,-1.3231573382576691,1.0754992661551814,0.8693593982719489,0.9204749616406533,0.7154793039955444,0.6842937313867891,9.790076923076922,-0.05439746698180381,0.9717759470770787,2,1.277973482907199,3.0,1.2418135899675653,3.0,-0.8563525417881859,0.0,1.3074119384310776,0.08426671969678828,0.6387600967429051,0.8643508723286122
Multan,2008,9,30.290000000000003,33.3,24.996296296296297,19.5,35.656666666666666,39.3,8.6,0.2866666666666667,,,,,0.0,30,245.821804950187,34.59,25.323082,-1.0,-1.8369701987210297e-16,31.099530743008494,-0.8095307430084908,0.9131749239779857,0.7970032713640565,0.6789696798778324,0.7154793039955444,0.6842937313867891,9.790076923076922,-0.05439746698180381,0.8489135798694095,2,0.9717759470770787,2.0,1.402448742418469,3.0,0.2991290728335574,1.0,1.2173993908009155,0.22163411208040418,0.9434481782204492,0.4591385292453138
Multan,2008,10,27.53846153846154,31.7,20.945454545454545,16.8,34.70384615384615,39.0,0.0,0.0,,,,,0.0,31,245.821804950187,34.59,22.292988,-0.8660254037844386,0.5000000000000001,26.494908114917504,1.0435534235440365,0.5653432219271894,0.6674663992315392,0.2669441530737127,0.7154793039955444,0.6842937313867891,9.790076923076922,-0.05439746698180381,0.609116008388718,1,0.8489135798694095,2.0,1.277973482907199,3.0,0.46754823411882585,1.0,1.032887669951229,0.22096172090021843,1.035078929393091,0.3456742566474394
Multan,2008,11,19.167857142857144,25.5,11.3,6.5,28.896428571428572,34.3,0.0,0.0,,,,,0.0,30,245.821804950187,34.59,14.9658785,-0.5000000000000004,0.8660254037844384,19.654871002061093,-0.48701385920394813,-0.49281446505968185,-0.12205764928720378,-0.7293801034308617,0.7154793039955444,0.6842937313867891,9.790076923076922,-0.05439746698180381,-0.20045291943733962,0,0.609116008388718,1.0,0.9717759470770787,2.0,1.2418135899675653,3.0,0.8099351784450688,0.18444523473258959,1.0586735584380733,0.30115329631842425
