city,year,month,tavg,tmin,tmax,prcp,wspd,pres,n_days,n_rows,data_coverage,EHF_max,EHF_mean,ehf_thr,risk_now,risk_next,owid_surface_temp,wb_pop_density,wb_urban_pct,date,tavg_lag1,tavg_lag2,tmax_lag1,tmax_lag2,prcp_lag1,prcp_lag2,wspd_lag1,wspd_lag2,EHF_max_lag1,EHF_max_lag2,owid_surface_temp_lag1,owid_surface_temp_lag2,month_sin,month_cos,y
Karachi,2025,7,29.9,27.712903225806453,32.70967741935484,9.7,19.241935483870968,998.8838709677419,31,31,1.0,-1.2399999999999807,-1.907741935483849,-0.061906666666613146,0,0,29.542477,,,2025-07-01,30.363333333333333,30.241935483870968,34.18,34.66129032258065,63.8,0.0,20.84333333333333,19.0258064516129,1.324355555555596,1.4828000000000385,30.34462,28.651901,-0.4999999999999998,-0.8660254037844388,0
Karachi,2025,8,28.425806451612903,26.190322580645162,31.606451612903225,64.4,18.493548387096773,1002.332258064516,31,31,1.0,-1.9930666666666161,-3.392249462365569,-0.061906666666613146,0,0,28.653397,,,2025-08-01,29.9,30.363333333333333,32.70967741935484,34.18,9.7,63.8,19.241935483870968,20.84333333333333,-1.2399999999999807,1.324355555555596,29.542477,30.34462,-0.8660254037844384,-0.5000000000000004,0
Karachi,2025,9,27.709999999999997,25.366666666666667,31.05,150.3,18.616666666666667,1005.2466666666667,30,30,1.0,-3.7399999999999807,-4.334894074074049,-0.061906666666613146,0,0,26.844624,,,2025-09-01,28.425806451612903,29.9,31.606451612903225,32.70967741935484,64.4,9.7,18.493548387096773,19.241935483870968,-1.9930666666666161,-1.2399999999999807,28.653397,29.542477,-1.0,-1.8369701987210297e-16,0
Karachi,2025,10,27.651612903225807,22.74516129032258,34.061290322580646,4.9,15.483870967741936,1009.8290322580646,31,31,1.0,-2.9791999999999406,-4.293679569892445,-0.061906666666613146,0,0,21.413887,,,2025-10-01,27.709999999999997,28.425806451612903,31.05,31.606451612903225,150.3,64.4,18.616666666666667,18.493548387096773,-3.7399999999999807,-1.9930666666666161,26.844624,28.653397,-0.8660254037844386,0.5000000000000001,0
Lahore,2001,10,26.25,21.291666666666668,33.0,0.0,,,30,31,0.967741935483871,,,-2.66666666666665,0,0,22.124035,206.609208955998,33.18,2001-10-01,29.650000000000002,31.82903225806452,35.01851851851852,36.37391304347826,2.0,4.9,,14.3,-3.0333333333333172,-2.66666666666665,25.270613,27.788734,-0.8660254037844386,0.5000000000000001,0
Lahore,2002,1,12.567857142857141,7.621739130434783,19.88888888888889,0.3,,,28,31,0.9032258064516129,,,-2.66666666666665,0,0,9.201235,211.735353102947,33.38,2002-01-01,14.713793103448275,19.476666666666667,21.77037037037037,27.8,1.6,51.5,,,-17.033333333333317,-16.76666666666665,12.282681,15.65245,0.49999999999999994,0.8660254037844387,0
Lahore,2002,4,28.644827586206898,21.604761904761904,35.36153846153846,2.6,8.642307692307693,,29,30,0.9666666666666667,-9.579555555555487,-16.48779797979803,-2.66666666666665,0,0,23.782066,211.735353102947,33.38,2002-04-01,22.700000000000003,16.02857142857143,29.510344827586206,22.53333333333333,1.3,0.8,7.357142857142857,7.175,-17.933333333333316,-21.26666666666665,17.841808,11.499609,0.8660254037844387,-0.49999999999999983,0
Lahore,2002,5,34.333333333333336,27.042105263157893,40.803703703703704,24.9,9.7125,,30,31,0.967741935483871,,,-2.66666666666665,0,0,28.547522,211.735353102947,33.38,2002-05-01,28.644827586206898,22.700000000000003,35.36153846153846,29.510344827586206,2.6,1.3,8.642307692307693,7.357142857142857,-9.579555555555487,-17.933333333333316,23.782066,17.841808,0.49999999999999994,-0.8660254037844387,0
Lahore,2003,6,34.059999999999995,27.948,39.86785714285714,27.5,10.770000000000001,,30,30,1.0,9.898666666666713,0.5319814814815121,-2.66666666666665,1,1,29.784971,216.778549190536,33.58,2003-06-01,31.62258064516129,27.91,38.55,35.073076923076925,18.299999999999997,0.0,7.786666666666666,6.286666666666666,0.41633333333336997,-6.7999999999999865,25.81921,23.206345,1.2246467991473532e-16,-1.0,1
Lahore,2003,7,31.061290322580643,27.15833333333333,35.65172413793104,29.2,10.18888888888889,,31,31,1.0,-1.7666666666666586,-4.176344086021493,-2.66666666666665,1,0,28.221422,216.778549190536,33.58,2003-07-01,34.059999999999995,31.62258064516129,39.86785714285714,38.55,27.5,18.299999999999997,10.770000000000001,7.786666666666666,9.898666666666713,0.41633333333336997,29.784971,25.81921,-0.4999999999999998,-0.8660254037844388,0
Lahore,2003,8,30.490322580645163,26.656521739130437,35.083333333333336,89.2,7.83,,31,31,1.0,-3.3999999999999915,-4.759910394265228,-2.66666666666665,0,0,27.624426,216.778549190536,33.58,2003-08-01,31.061290322580643,34.059999999999995,35.65172413793104,39.86785714285714,29.2,27.5,10.18888888888889,10.770000000000001,-1.7666666666666586,9.898666666666713,28.221422,29.784971,-0.8660254037844384,-0.5000000000000004,0
Lahore,2003,9,29.453333333333333,24.708695652173912,34.68571428571429,16.9,7.433333333333333,,30,30,1.0,-3.5999999999999837,-5.915503703703701,-2.66666666666665,0,0,25.317867,216.778549190536,33.58,2003-09-01,30.490322580645163,31.061290322580643,35.083333333333336,35.65172413793104,89.2,29.2,7.83,10.18888888888889,-3.3999999999999915,-1.7666666666666586,27.624426,28.221422,-1.0,-1.8369701987210297e-16,0
Lahore,2003,10,24.503333333333334,19.23888888888889,32.50833333333333,0.0,4.9655172413793105,,30,31,0.967741935483871,-8.233333333333317,-10.478160919540214,-2.66666666666665,0,0,20.917011,216.778549190536,33.58,2003-10-01,29.453333333333333,30.490322580645163,34.68571428571429,35.083333333333336,16.9,89.2,7.433333333333333,7.83,-3.5999999999999837,-3.3999999999999915,25.317867,27.624426,-0.8660254037844386,0.5000000000000001,0
Lahore,2003,11,17.78,12.333333333333334,25.394444444444446,0.0,5.4173913043478255,,25,30,0.8333333333333334,,,-2.66666666666665,0,0,14.096985,216.778549190536,33.58,2003-11-01,24.503333333333334,29.453333333333333,32.50833333333333,34.68571428571429,0.0,16.9,4.9655172413793105,7.433333333333333,-8.233333333333317,-3.5999999999999837,20.917011,25.317867,-0.5000000000000004,0.8660254037844384,0
Lahore,2004,7,31.779310344827586,27.208333333333332,36.176923076923075,82.8,11.33448275862069,,29,31,0.9354838709677419,,,-2.66666666666665,0,0,29.027882,222.195413034454,33.781,2004-07-01,32.324137931034485,32.73225806451613,37.239285714285714,39.80416666666667,50.8,0.0,11.241379310344827,10.224137931034482,1.3520000000000463,9.02400000000013,29.174545,27.58858,-0.4999999999999998,-0.8660254037844388,0
Lahore,2004,10,23.393548387096775,18.0,29.82857142857143,1.0,6.651851851851852,,31,31,1.0,-6.266666666666648,-11.494623655913959,-2.66666666666665,0,0,19.610012,222.195413034454,33.781,2004-10-01,30.34,30.161290322580644,35.3,34.48461538461539,11.2,51.8,6.572413793103448,8.309677419354838,-3.633333333333315,-3.2999999999999865,25.90122,27.818216,-0.8660254037844386,0.5000000000000001,0
Lahore,2004,11,18.53666666666667,13.041666666666666,26.73,4.1,4.007407407407407,,30,30,1.0,-15.199999999999978,-16.807511111111104,-2.66666666666665,0,0,15.937497,222.195413034454,33.781,2004-11-01,23.393548387096775,30.34,29.82857142857143,35.3,1.0,11.2,6.651851851851852,6.572413793103448,-6.266666666666648,-3.633333333333315,19.610012,25.90122,-0.5000000000000004,0.8660254037844384,0
Lahore,2004,12,14.166666666666666,9.968421052631578,22.26923076923077,5.6,5.896428571428571,,30,31,0.967741935483871,-17.866666666666646,-20.157971014492734,-2.66666666666665,0,0,11.2008295,222.195413034454,33.781,2004-12-01,18.53666666666667,23.393548387096775,26.73,29.82857142857143,4.1,1.0,4.007407407407407,6.651851851851852,-15.199999999999978,-6.266666666666648,15.937497,19.610012,-2.4492935982947064e-16,1.0,0
Lahore,2005,1,11.119354838709677,7.023076923076923,17.94516129032258,64.3,5.361290322580645,,31,31,1.0,-23.99999999999998,-24.692592592592568,-2.66666666666665,0,0,7.830645,227.601198630137,33.982,2005-01-01,14.166666666666666,18.53666666666667,22.26923076923077,26.73,5.6,4.1,5.896428571428571,4.007407407407407,-17.866666666666646,-15.199999999999978,11.2008295,15.937497,0.49999999999999994,0.8660254037844387,0
Lahore,2005,2,13.732142857142858,9.888,18.87142857142857,19.9,7.462962962962963,,28,28,1.0,-22.00488888888941,-40.456083333333616,-2.66666666666665,0,0,10.103067,227.601198630137,33.982,2005-02-01,11.119354838709677,14.166666666666666,17.94516129032258,22.26923076923077,64.3,5.6,5.361290322580645,5.896428571428571,-23.99999999999998,-17.866666666666646,7.830645,11.2008295,0.8660254037844386,0.5000000000000001,0
Lahore,2005,3,20.106451612903225,15.333333333333334,26.14333333333333,84.3,7.867741935483871,,31,31,1.0,-14.999999999999975,-45.92052329749128,-2.66666666666665,0,0,16.865826,227.601198630137,33.982,2005-03-01,13.732142857142858,11.119354838709677,18.87142857142857,17.94516129032258,19.9,64.3,7.462962962962963,5.361290322580645,-22.00488888888941,-23.99999999999998,10.103067,7.830645,1.0,6.123233995736766e-17,0
Lahore,2005,4,25.666666666666668,18.182142857142857,33.67142857142857,11.4,9.479999999999999,,30,30,1.0,-8.633333333333312,-25.06897407407418,-2.66666666666665,0,0,21.396196,227.601198630137,33.982,2005-04-01,20.106451612903225,13.732142857142858,26.14333333333333,18.87142857142857,84.3,19.9,7.867741935483871,7.462962962962963,-14.999999999999975,-22.00488888888941,16.865826,10.103067,0.8660254037844387,-0.49999999999999983,0
Lahore,2005,5,30.066666666666666,22.74,37.03703703703704,132.4,10.639999999999999,,30,31,0.967741935483871,-9.999999999999975,-12.105031746031816,-2.66666666666665,0,1,24.959139,227.601198630137,33.982,2005-05-01,25.666666666666668,20.106451612903225,33.67142857142857,26.14333333333333,11.4,84.3,9.479999999999999,7.867741935483871,-8.633333333333312,-14.999999999999975,21.396196,16.865826,0.49999999999999994,-0.8660254037844387,1
Lahore,2005,6,34.276666666666664,27.246153846153845,40.79655172413793,82.1,11.175,,30,30,1.0,17.64000000000012,1.0115046296296735,-2.66666666666665,1,0,29.437952,227.601198630137,33.982,2005-06-01,30.066666666666666,25.666666666666668,37.03703703703704,33.67142857142857,132.4,11.4,10.639999999999999,9.479999999999999,-9.999999999999975,-8.633333333333312,24.959139,21.396196,1.2246467991473532e-16,-1.0,0
