time,city,ndvi
2016-09-01,Faisalabad,0.3387
2016-10-01,Faisalabad,0.22760000000000002
2016-11-01,Faisalabad,0.2087
2016-12-01,Faisalabad,0.2039
2017-01-01,Faisalabad,0.20470000000000002
2017-02-01,Faisalabad,0.2582
2017-03-01,Faisalabad,0.2381
2017-04-01,Faisalabad,0.2422
2017-05-01,Faisalabad,0.2441
2017-06-01,Faisalabad,0.23120000000000002
2017-07-01,Faisalabad,0.2559
2017-08-01,Faisalabad,0.24830000000000002
2017-09-01,Faisalabad,0.2944
2017-10-01,Faisalabad,0.233
2017-11-01,Faisalabad,0.23320000000000002
2017-12-01,Faisalabad,0.2141
2018-01-01,Faisalabad,0.19060000000000002
2018-02-01,Faisalabad,0.2187
2018-03-01,Faisalabad,0.24650000000000002
2018-04-01,Faisalabad,0.2328
2018-05-01,Faisalabad,0.2388
2018-06-01,Faisalabad,0.2242
2018-07-01,Faisalabad,0.3176
2018-08-01,Faisalabad,0.2924
2018-09-01,Faisalabad,0.29050000000000004
2018-10-01,Faisalabad,0.2892
2018-11-01,Faisalabad,0.2404
2018-12-01,Faisalabad,0.2727
2019-01-01,Faisalabad,0.21630000000000002
2019-02-01,Faisalabad,0.27030000000000004
2019-03-01,Faisalabad,0.2801
2019-04-01,Faisalabad,0.25930000000000003
2019-05-01,Faisalabad,0.32330000000000003
2019-06-01,Faisalabad,0.2731
2019-07-01,Faisalabad,0.27540000000000003
2019-08-01,Faisalabad,0.3517
2019-09-01,Faisalabad,0.3496
2019-10-01,Faisalabad,0.3214
2019-11-01,Faisalabad,0.2896
2019-12-01,Faisalabad,0.27840000000000004
2020-01-01,Faisalabad,0.2852
2020-02-01,Faisalabad,0.274
2020-03-01,Faisalabad,0.3659
2020-04-01,Faisalabad,0.2903
2020-05-01,Faisalabad,0.2836
2020-06-01,Faisalabad,0.28650000000000003
2020-07-01,Faisalabad,0.32130000000000003
2020-08-01,Faisalabad,0.3764
2020-09-01,Faisalabad,0.2947
2020-10-01,Faisalabad,0.2716
2020-11-01,Faisalabad,0.22840000000000002
2020-12-01,Faisalabad,0.25070000000000003
2021-01-01,Faisalabad,0.27080000000000004
2021-02-01,Faisalabad,0.2023
2021-03-01,Faisalabad,0.2651
2021-04-01,Faisalabad,0.2911
2021-05-01,Faisalabad,0.2523
2021-06-01,Faisalabad,0.2293
2021-07-01,Faisalabad,0.28850000000000003
2021-08-01,Faisalabad,0.2947
2021-09-01,Faisalabad,0.26990000000000003
2021-10-01,Faisalabad,0.27740000000000004
2021-11-01,Faisalabad,0.2499
2021-12-01,Faisalabad,0.2541
2022-01-01,Faisalabad,0.2731
2022-02-01,Faisalabad,0.23620000000000002
2022-03-01,Faisalabad,0.2811
2022-04-01,Faisalabad,0.2503
2022-05-01,Faisalabad,0.2313
2022-06-01,Faisalabad,0.2871
2022-07-01,Faisalabad,0.25220000000000004
2022-08-01,Faisalabad,0.3708
2022-09-01,Faisalabad,0.343
2022-10-01,Faisalabad,0.3135
2022-11-01,Faisalabad,0.3215
2022-12-01,Faisalabad,0.30610000000000004
2023-01-01,Faisalabad,0.2474
2023-02-01,Faisalabad,0.2323
2023-03-01,Faisalabad,0.2828
2023-04-01,Faisalabad,0.2887
2023-05-01,Faisalabad,0.3144
2023-06-01,Faisalabad,0.2995
2023-07-01,Faisalabad,0.3355
2023-08-01,Faisalabad,0.3335
2023-09-01,Faisalabad,0.3504
2023-10-01,Faisalabad,0.342
2023-11-01,Faisalabad,0.3836
2023-12-01,Faisalabad,0.4248
2024-01-01,Faisalabad,0.17
2024-02-01,Faisalabad,0.2612
2024-03-01,Faisalabad,0.2686
2024-04-01,Faisalabad,0.2768
2024-05-01,Faisalabad,0.24650000000000002
2024-06-01,Faisalabad,0.2559
2024-07-01,Faisalabad,0.3183
2024-08-01,Faisalabad,0.4057
2024-09-01,Faisalabad,0.3553
2024-10-01,Faisalabad,0.2963
2024-11-01,Faisalabad,0.2752
2024-12-01,Faisalabad,0.2771
2025-01-01,Faisalabad,0.2426
2025-02-01,Faisalabad,0.2417
2025-03-01,Faisalabad,0.2907
2025-04-01,Faisalabad,0.2296
2025-05-01,Faisalabad,0.2787
2025-06-01,Faisalabad,0.253
2025-07-01,Faisalabad,0.30720000000000003
2025-08-01,Faisalabad,0.3703
2025-09-01,Faisalabad,0.3755
2025-10-01,Faisalabad,0.38480000000000003
2025-11-01,Faisalabad,0.3009
2025-12-01,Faisalabad,0.2417
2000-02-01,Multan,0.43820000000000003
2000-03-01,Multan,0.44570000000000004
2000-04-01,Multan,0.3225
2000-05-01,Multan,0.27340000000000003
2000-06-01,Multan,0.2551
2000-07-01,Multan,0.32220000000000004
2000-08-01,Multan,0.31720000000000004
2000-09-01,Multan,0.3291
2000-10-01,Multan,0.3467
2000-11-01,Multan,0.3008
2000-12-01,Multan,0.3057
2001-01-01,Multan,0.4198
2001-02-01,Multan,0.4354
2001-03-01,Multan,0.3776
2001-04-01,Multan,0.31020000000000003
2001-05-01,Multan,0.24860000000000002
2001-06-01,Multan,0.28400000000000003
2001-07-01,Multan,0.3628
2001-08-01,Multan,0.31170000000000003
2001-09-01,Multan,0.31930000000000003
2001-10-01,Multan,0.32130000000000003
2001-11-01,Multan,0.32930000000000004
2001-12-01,Multan,0.3365
2002-01-01,Multan,0.34750000000000003
2002-02-01,Multan,0.3561
2002-03-01,Multan,0.3975
2002-04-01,Multan,0.3174
2002-05-01,Multan,0.2842
2002-06-01,Multan,0.2873
2002-07-01,Multan,0.2987
2002-08-01,Multan,0.2795
2002-09-01,Multan,0.3443
2002-10-01,Multan,0.3315
2002-11-01,Multan,0.3309
2002-12-01,Multan,0.29450000000000004
2003-01-01,Multan,0.3685
2003-02-01,Multan,0.4237
2003-03-01,Multan,0.38770000000000004
2003-04-01,Multan,0.3138
2003-05-01,Multan,0.2871
2003-06-01,Multan,0.29560000000000003
2003-07-01,Multan,0.33540000000000003
2003-08-01,Multan,0.336
2003-09-01,Multan,0.3558
2003-10-01,Multan,0.32880000000000004
2003-11-01,Multan,0.2992
2003-12-01,Multan,0.2977
2004-01-01,Multan,0.36970000000000003
2004-02-01,Multan,0.4101
2004-03-01,Multan,0.3976
2004-04-01,Multan,0.31930000000000003
2004-05-01,Multan,0.2821
2004-06-01,Multan,0.3028
2004-07-01,Multan,0.3145
2004-08-01,Multan,0.3997
2004-09-01,Multan,0.3554
2004-10-01,Multan,0.3321
2004-11-01,Multan,0.31980000000000003
2004-12-01,Multan,0.402
2005-01-01,Multan,0.43970000000000004
2005-02-01,Multan,0.5165000000000001
2005-03-01,Multan,0.46490000000000004
2005-04-01,Multan,0.5114000000000001
2005-05-01,Multan,0.3297
2005-06-01,Multan,0.3362
2005-07-01,Multan,0.3831
2005-08-01,Multan,0.3723
2005-09-01,Multan,0.382
2005-10-01,Multan,0.35700000000000004
2005-11-01,Multan,0.3017
2005-12-01,Multan,0.3171
2006-01-01,Multan,0.4143
2006-02-01,Multan,0.4671
2006-03-01,Multan,0.4287
2006-04-01,Multan,0.3509
2006-05-01,Multan,0.28700000000000003
2006-06-01,Multan,0.33140000000000003
2006-07-01,Multan,0.3002
2006-08-01,Multan,0.4001
2006-09-01,Multan,0.36460000000000004
2006-10-01,Multan,0.3214
2006-11-01,Multan,0.3284
2006-12-01,Multan,0.391
2007-01-01,Multan,0.3972
2007-02-01,Multan,0.5131
2007-03-01,Multan,0.4615
2007-04-01,Multan,0.3604
2007-05-01,Multan,0.29650000000000004
2007-06-01,Multan,0.3357
2007-07-01,Multan,0.4234
2007-08-01,Multan,0.3884
2007-09-01,Multan,0.3791
2007-10-01,Multan,0.3482
2007-11-01,Multan,0.3375
2007-12-01,Multan,0.31930000000000003
2008-01-01,Multan,0.3976
2008-02-01,Multan,0.35450000000000004
2008-03-01,Multan,0.3472
2008-04-01,Multan,0.3245
2008-05-01,Multan,0.3145
2008-06-01,Multan,0.2867
2008-07-01,Multan,0.3155
2008-08-01,Multan,0.35800000000000004
2008-09-01,Multan,0.3659
2008-10-01,Multan,0.3063
2008-11-01,Multan,0.26880000000000004
2008-12-01,Multan,0.3627
2009-01-01,Multan,0.45070000000000005
2009-02-01,Multan,0.4272
2009-03-01,Multan,0.3942
2009-04-01,Multan,0.3083
2009-05-01,Multan,0.26980000000000004
2009-06-01,Multan,0.26480000000000004
2009-07-01,Multan,0.35350000000000004
2009-08-01,Multan,0.3164
2009-09-01,Multan,0.33530000000000004
2009-10-01,Multan,0.2831
2009-11-01,Multan,0.2262
2009-12-01,Multan,0.36910000000000004
2010-01-01,Multan,0.3486
2010-02-01,Multan,0.3401
2010-03-01,Multan,0.3181
2010-04-01,Multan,0.254
2010-05-01,Multan,0.2114
2010-06-01,Multan,0.2479
2010-07-01,Multan,0.5081
2010-08-01,Multan,0.4097
2010-09-01,Multan,0.3406
2010-10-01,Multan,0.3053
2010-11-01,Multan,0.2627
2010-12-01,Multan,0.2871
2011-01-01,Multan,0.3115
2011-02-01,Multan,0.3396
2011-03-01,Multan,0.3065
2011-04-01,Multan,0.2659
2011-05-01,Multan,0.2379
2011-06-01,Multan,0.2358
2011-07-01,Multan,0.28140000000000004
2011-08-01,Multan,0.3256
2011-09-01,Multan,0.37410000000000004
2011-10-01,Multan,0.3244
2011-11-01,Multan,0.2621
2011-12-01,Multan,0.2841
2012-01-01,Multan,0.2929
2012-02-01,Multan,0.2831
2012-03-01,Multan,0.2597
2012-04-01,Multan,0.26130000000000003
2012-05-01,Multan,0.24230000000000002
2012-06-01,Multan,0.22660000000000002
2012-07-01,Multan,0.2508
2012-08-01,Multan,0.30260000000000004
2012-09-01,Multan,0.36110000000000003
2012-10-01,Multan,0.3195
2012-11-01,Multan,0.2684
2012-12-01,Multan,0.3267
2013-01-01,Multan,0.31270000000000003
2013-02-01,Multan,0.3753
2013-03-01,Multan,0.33380000000000004
2013-04-01,Multan,0.2909
2013-05-01,Multan,0.2464
2013-06-01,Multan,0.31980000000000003
2013-07-01,Multan,0.2899
2013-08-01,Multan,0.3205
2013-09-01,Multan,0.2624
2013-10-01,Multan,0.2534
2013-11-01,Multan,0.2464
2013-12-01,Multan,0.2446
2014-01-01,Multan,0.30510000000000004
2014-02-01,Multan,0.3234
2014-03-01,Multan,0.2903
2014-04-01,Multan,0.2477
2014-05-01,Multan,0.2144
2014-06-01,Multan,0.2303
2014-07-01,Multan,0.267
2014-08-01,Multan,0.27840000000000004
2014-09-01,Multan,0.3446
2014-10-01,Multan,0.2964
2014-11-01,Multan,0.2772
2014-12-01,Multan,0.2773
2015-01-01,Multan,0.3849
2015-02-01,Multan,0.3241
2015-03-01,Multan,0.2796
2015-04-01,Multan,0.2811
2015-05-01,Multan,0.2645
2015-06-01,Multan,0.2626
2015-07-01,Multan,0.3563
2015-08-01,Multan,0.3851
2015-09-01,Multan,0.33340000000000003
2015-10-01,Multan,0.3148
2015-11-01,Multan,0.2705
2015-12-01,Multan,0.26230000000000003
2016-01-01,Multan,0.3131
2016-02-01,Multan,0.3044
2016-03-01,Multan,0.3043
2016-04-01,Multan,0.2715
2016-05-01,Multan,0.25730000000000003
2016-06-01,Multan,0.22490000000000002
2016-07-01,Multan,0.2601
2016-08-01,Multan,0.2988
2016-09-01,Multan,0.28800000000000003
2016-10-01,Multan,0.2742
2016-11-01,Multan,0.2116
2016-12-01,Multan,0.24080000000000001
2017-01-01,Multan,0.24780000000000002
2017-02-01,Multan,0.2858
2017-03-01,Multan,0.5095000000000001
2017-04-01,Multan,0.2459
2017-05-01,Multan,0.272
2017-06-01,Multan,0.2771
2017-07-01,Multan,0.279
2017-08-01,Multan,0.27890000000000004
2017-09-01,Multan,0.3366
2017-10-01,Multan,0.266
2017-11-01,Multan,0.2316
2017-12-01,Multan,0.23470000000000002
2018-01-01,Multan,0.2913
2018-02-01,Multan,0.3054
2018-03-01,Multan,0.2265
2018-04-01,Multan,0.23870000000000002
2018-05-01,Multan,0.2083
2018-06-01,Multan,0.21630000000000002
2018-07-01,Multan,0.2281
2018-08-01,Multan,0.23850000000000002
2018-09-01,Multan,0.2331
2018-10-01,Multan,0.22510000000000002
2018-11-01,Multan,0.21300000000000002
2018-12-01,Multan,0.2609
2019-01-01,Multan,0.19290000000000002
2019-02-01,Multan,0.26080000000000003
2019-03-01,Multan,0.1986
2019-04-01,Multan,0.22490000000000002
2019-05-01,Multan,0.23570000000000002
2019-06-01,Multan,0.26930000000000004
2019-07-01,Multan,0.28500000000000003
2019-08-01,Multan,0.3018
2019-09-01,Multan,0.3336
2019-10-01,Multan,0.278
2019-11-01,Multan,0.2967
2019-12-01,Multan,0.3
2020-01-01,Multan,0.341
2020-02-01,Multan,0.3496
2020-03-01,Multan,0.40740000000000004
2020-04-01,Multan,0.3553
2020-05-01,Multan,0.2807
2020-06-01,Multan,0.24600000000000002
2020-07-01,Multan,0.2691
2020-08-01,Multan,0.32070000000000004
2020-09-01,Multan,0.33890000000000003
2020-10-01,Multan,0.2447
2020-11-01,Multan,0.2508
2020-12-01,Multan,0.2785
2021-01-01,Multan,0.2341
2021-02-01,Multan,0.26030000000000003
2021-03-01,Multan,0.3373
2021-04-01,Multan,0.2715
2021-05-01,Multan,0.19970000000000002
2021-06-01,Multan,0.229
2021-07-01,Multan,0.2906
2021-08-01,Multan,0.28400000000000003
2021-09-01,Multan,0.29350000000000004
2021-10-01,Multan,0.24250000000000002
2021-11-01,Multan,0.35800000000000004
2021-12-01,Multan,0.39780000000000004
2022-01-01,Multan,0.29710000000000003
2022-02-01,Multan,0.2995
2022-03-01,Multan,0.2752
2022-04-01,Multan,0.2026
2022-05-01,Multan,0.18860000000000002
2022-06-01,Multan,0.2487
2022-07-01,Multan,0.33540000000000003
2022-08-01,Multan,0.3113
2022-09-01,Multan,0.3294
2022-10-01,Multan,0.2636
2022-11-01,Multan,0.3058
2022-12-01,Multan,0.3024
2023-01-01,Multan,0.2651
2023-02-01,Multan,0.22560000000000002
2023-03-01,Multan,0.2283
2023-04-01,Multan,0.2958
2023-05-01,Multan,0.3769
2023-06-01,Multan,0.2867
2023-07-01,Multan,0.2635
2023-08-01,Multan,0.26730000000000004
2023-09-01,Multan,0.2743
2023-10-01,Multan,0.3054
2023-11-01,Multan,0.2326
2023-12-01,Multan,0.21300000000000002
2024-01-01,Multan,0.2034
2024-02-01,Multan,0.202
2024-03-01,Multan,0.2199
2024-04-01,Multan,0.5512
2024-05-01,Multan,0.5512
2024-06-01,Multan,0.24530000000000002
2024-07-01,Multan,0.28550000000000003
2024-08-01,Multan,0.27340000000000003
2024-09-01,Multan,0.365
2024-10-01,Multan,0.30720000000000003
2024-11-01,Multan,0.2384
2024-12-01,Multan,0.19
2025-01-01,Multan,0.1991
2025-02-01,Multan,0.20020000000000002
2025-03-01,Multan,0.26380000000000003
2025-04-01,Multan,0.3156
2025-05-01,Multan,0.22710000000000002
2025-06-01,Multan,0.2139
2025-07-01,Multan,0.2602
2025-08-01,Multan,0.4038
2025-09-01,Multan,0.3925
2025-10-01,Multan,0.3541
2025-11-01,Multan,0.2712
2025-12-01,Multan,0.3255
2000-02-01,Peshawar,0.3022
2000-03-01,Peshawar,0.2624
2000-04-01,Peshawar,0.2625
2000-05-01,Peshawar,0.2169
2000-06-01,Peshawar,0.2263
2000-07-01,Peshawar,0.2858
2000-08-01,Peshawar,0.2722
2000-09-01,Peshawar,0.2492
2000-10-01,Peshawar,0.24380000000000002
2000-11-01,Peshawar,0.2477
2000-12-01,Peshawar,0.264
2001-01-01,Peshawar,0.26890000000000003
2001-02-01,Peshawar,0.2083
2001-03-01,Peshawar,0.2555
2001-04-01,Peshawar,0.2726
2001-05-01,Peshawar,0.2278
2001-06-01,Peshawar,0.2384
2001-07-01,Peshawar,0.279
2001-08-01,Peshawar,0.26430000000000003
2001-09-01,Peshawar,0.24480000000000002
2001-10-01,Peshawar,0.228
2001-11-01,Peshawar,0.2702
2001-12-01,Peshawar,0.232
2002-01-01,Peshawar,0.24750000000000003
2002-02-01,Peshawar,0.2836
2002-03-01,Peshawar,0.2995
2002-04-01,Peshawar,0.2879
2002-05-01,Peshawar,0.23570000000000002
2002-06-01,Peshawar,0.2393
2002-07-01,Peshawar,0.2467
2002-08-01,Peshawar,0.2862
2002-09-01,Peshawar,0.3029
2002-10-01,Peshawar,0.23290000000000002
2002-11-01,Peshawar,0.2682
2002-12-01,Peshawar,0.2431
2003-01-01,Peshawar,0.2636
2003-02-01,Peshawar,0.3078
2003-03-01,Peshawar,0.2931
2003-04-01,Peshawar,0.28140000000000004
2003-05-01,Peshawar,0.24930000000000002
2003-06-01,Peshawar,0.2257
2003-07-01,Peshawar,0.2591
2003-08-01,Peshawar,0.27240000000000003
2003-09-01,Peshawar,0.2649
2003-10-01,Peshawar,0.2606
2003-11-01,Peshawar,0.2792
2003-12-01,Peshawar,0.2524
2004-01-01,Peshawar,0.3311
2004-02-01,Peshawar,0.3256
2004-03-01,Peshawar,0.2822
2004-04-01,Peshawar,0.2782
2004-05-01,Peshawar,0.24780000000000002
2004-06-01,Peshawar,0.22460000000000002
2004-07-01,Peshawar,0.2487
2004-08-01,Peshawar,0.26980000000000004
2004-09-01,Peshawar,0.2379
2004-10-01,Peshawar,0.2529
2004-11-01,Peshawar,0.25070000000000003
2004-12-01,Peshawar,0.30860000000000004
2005-01-01,Peshawar,0.3186
2005-02-01,Peshawar,0.318
2005-03-01,Peshawar,0.32030000000000003
2005-04-01,Peshawar,0.2864
2005-05-01,Peshawar,0.2742
2005-06-01,Peshawar,0.2549
2005-07-01,Peshawar,0.2529
2005-08-01,Peshawar,0.2866
2005-09-01,Peshawar,0.2802
2005-10-01,Peshawar,0.2609
2005-11-01,Peshawar,0.2705
2005-12-01,Peshawar,0.2252
2006-01-01,Peshawar,0.28600000000000003
2006-02-01,Peshawar,0.2836
2006-03-01,Peshawar,0.3351
2006-04-01,Peshawar,0.2821
2006-05-01,Peshawar,0.2401
2006-06-01,Peshawar,0.2215
2006-07-01,Peshawar,0.2566
2006-08-01,Peshawar,0.2647
2006-09-01,Peshawar,0.26830000000000004
2006-10-01,Peshawar,0.24530000000000002
2006-11-01,Peshawar,0.30160000000000003
2006-12-01,Peshawar,0.275
2007-01-01,Peshawar,0.2634
2007-02-01,Peshawar,0.26930000000000004
2007-03-01,Peshawar,0.3204
2007-04-01,Peshawar,0.2788
2007-05-01,Peshawar,0.24400000000000002
2007-06-01,Peshawar,0.22640000000000002
2007-07-01,Peshawar,0.25070000000000003
2007-08-01,Peshawar,0.27440000000000003
2007-09-01,Peshawar,0.2604
2007-10-01,Peshawar,0.24810000000000001
2007-11-01,Peshawar,0.23870000000000002
2007-12-01,Peshawar,0.25830000000000003
2008-01-01,Peshawar,0.30910000000000004
2008-02-01,Peshawar,0.24500000000000002
2008-03-01,Peshawar,0.2508
2008-04-01,Peshawar,0.2811
2008-05-01,Peshawar,0.2404
2008-06-01,Peshawar,0.2684
2008-07-01,Peshawar,0.2755
2008-08-01,Peshawar,0.2979
2008-09-01,Peshawar,0.26130000000000003
2008-10-01,Peshawar,0.2396
2008-11-01,Peshawar,0.22870000000000001
2008-12-01,Peshawar,0.23450000000000001
2009-01-01,Peshawar,0.3042
2009-02-01,Peshawar,0.3398
2009-03-01,Peshawar,0.2726
2009-04-01,Peshawar,0.28250000000000003
2009-05-01,Peshawar,0.23220000000000002
2009-06-01,Peshawar,0.2285
2009-07-01,Peshawar,0.23340000000000002
2009-08-01,Peshawar,0.26130000000000003
2009-09-01,Peshawar,0.2747
2009-10-01,Peshawar,0.2255
2009-11-01,Peshawar,0.2582
2009-12-01,Peshawar,0.2461
2010-01-01,Peshawar,0.23220000000000002
2010-02-01,Peshawar,0.23820000000000002
2010-03-01,Peshawar,0.2788
2010-04-01,Peshawar,0.2495
2010-05-01,Peshawar,0.23140000000000002
2010-06-01,Peshawar,0.2192
2010-07-01,Peshawar,0.23290000000000002
2010-08-01,Peshawar,0.30010000000000003
2010-09-01,Peshawar,0.24700000000000003
2010-10-01,Peshawar,0.2406
2010-11-01,Peshawar,0.2373
2010-12-01,Peshawar,0.2054
2011-01-01,Peshawar,0.23370000000000002
2011-02-01,Peshawar,0.33190000000000003
2011-03-01,Peshawar,0.24000000000000002
2011-04-01,Peshawar,0.2645
2011-05-01,Peshawar,0.23420000000000002
2011-06-01,Peshawar,0.21880000000000002
2011-07-01,Peshawar,0.25670000000000004
2011-08-01,Peshawar,0.2806
2011-09-01,Peshawar,0.2621
2011-10-01,Peshawar,0.2536
2011-11-01,Peshawar,0.28750000000000003
2011-12-01,Peshawar,0.2354
2012-01-01,Peshawar,0.24280000000000002
2012-02-01,Peshawar,0.2446
2012-03-01,Peshawar,0.24380000000000002
2012-04-01,Peshawar,0.2558
2012-05-01,Peshawar,0.23500000000000001
2012-06-01,Peshawar,0.2146
2012-07-01,Peshawar,0.2273
2012-08-01,Peshawar,0.256
2012-09-01,Peshawar,0.2696
2012-10-01,Peshawar,0.2467
2012-11-01,Peshawar,0.2401
2012-12-01,Peshawar,0.2396
2013-01-01,Peshawar,0.2591
2013-02-01,Peshawar,0.31930000000000003
2013-03-01,Peshawar,0.2888
2013-04-01,Peshawar,0.2725
2013-05-01,Peshawar,0.22760000000000002
2013-06-01,Peshawar,0.23550000000000001
2013-07-01,Peshawar,0.24910000000000002
2013-08-01,Peshawar,0.30860000000000004
2013-09-01,Peshawar,0.2446
2013-10-01,Peshawar,0.26030000000000003
2013-11-01,Peshawar,0.23920000000000002
2013-12-01,Peshawar,0.2293
2014-01-01,Peshawar,0.2189
2014-02-01,Peshawar,0.225
2014-03-01,Peshawar,0.2273
2014-04-01,Peshawar,0.2805
2014-05-01,Peshawar,0.2404
2014-06-01,Peshawar,0.21230000000000002
2014-07-01,Peshawar,0.2316
2014-08-01,Peshawar,0.2363
2014-09-01,Peshawar,0.2384
2014-10-01,Peshawar,0.2441
2014-11-01,Peshawar,0.2291
2014-12-01,Peshawar,0.20350000000000001
2015-01-01,Peshawar,0.2114
2015-02-01,Peshawar,0.22590000000000002
2015-03-01,Peshawar,0.2798
2015-04-01,Peshawar,0.2681
2015-05-01,Peshawar,0.23020000000000002
2015-06-01,Peshawar,0.2122
2015-07-01,Peshawar,0.2489
2015-08-01,Peshawar,0.2826
2015-09-01,Peshawar,0.29350000000000004
2015-10-01,Peshawar,0.2432
2015-11-01,Peshawar,0.2733
2015-12-01,Peshawar,0.2634
2016-01-01,Peshawar,0.2497
2016-02-01,Peshawar,0.2101
2016-03-01,Peshawar,0.2755
2016-04-01,Peshawar,0.2672
2016-05-01,Peshawar,0.21000000000000002
2016-06-01,Peshawar,0.19460000000000002
2016-07-01,Peshawar,0.229
2016-08-01,Peshawar,0.24150000000000002
2016-09-01,Peshawar,0.22410000000000002
2016-10-01,Peshawar,0.21130000000000002
2016-11-01,Peshawar,0.1855
2016-12-01,Peshawar,0.1766
2017-01-01,Peshawar,0.25420000000000004
2017-02-01,Peshawar,0.2071
2017-03-01,Peshawar,0.25020000000000003
2017-04-01,Peshawar,0.24710000000000001
2017-05-01,Peshawar,0.20980000000000001
2017-06-01,Peshawar,0.2112
2017-07-01,Peshawar,0.2544
2017-08-01,Peshawar,0.2716
2017-09-01,Peshawar,0.23970000000000002
2017-10-01,Peshawar,0.2044
2017-11-01,Peshawar,0.2321
2017-12-01,Peshawar,0.2073
2018-01-01,Peshawar,0.20140000000000002
2018-02-01,Peshawar,0.1958
2018-03-01,Peshawar,0.25470000000000004
2018-04-01,Peshawar,0.232
2018-05-01,Peshawar,0.2253
2018-06-01,Peshawar,0.1895
2018-07-01,Peshawar,0.23270000000000002
2018-08-01,Peshawar,0.24980000000000002
2018-09-01,Peshawar,0.2393
2018-10-01,Peshawar,0.2078
2018-11-01,Peshawar,0.22490000000000002
2018-12-01,Peshawar,0.2436
2019-01-01,Peshawar,0.20900000000000002
2019-02-01,Peshawar,0.2336
2019-03-01,Peshawar,0.2484
2019-04-01,Peshawar,0.2606
2019-05-01,Peshawar,0.23270000000000002
2019-06-01,Peshawar,0.2109
2019-07-01,Peshawar,0.2071
2019-08-01,Peshawar,0.264
2019-09-01,Peshawar,0.2328
2019-10-01,Peshawar,0.2272
2019-11-01,Peshawar,0.2417
2019-12-01,Peshawar,0.22410000000000002
2020-01-01,Peshawar,0.2268
2020-02-01,Peshawar,0.2546
2020-03-01,Peshawar,0.3492
2020-04-01,Peshawar,0.27640000000000003
2020-05-01,Peshawar,0.23500000000000001
2020-06-01,Peshawar,0.21450000000000002
2020-07-01,Peshawar,0.2218
2020-08-01,Peshawar,0.2262
2020-09-01,Peshawar,0.2485
2020-10-01,Peshawar,0.2495
2020-11-01,Peshawar,0.22840000000000002
2020-12-01,Peshawar,0.2539
2021-01-01,Peshawar,0.23390000000000002
2021-02-01,Peshawar,0.2298
2021-03-01,Peshawar,0.2383
2021-04-01,Peshawar,0.2154
2021-05-01,Peshawar,0.21330000000000002
2021-06-01,Peshawar,0.1821
2021-07-01,Peshawar,0.22440000000000002
2021-08-01,Peshawar,0.2325
2021-09-01,Peshawar,0.23500000000000001
2021-10-01,Peshawar,0.1899
2021-11-01,Peshawar,0.1794
2021-12-01,Peshawar,0.1686
2022-01-01,Peshawar,0.2484
2022-02-01,Peshawar,0.2089
2022-03-01,Peshawar,0.24200000000000002
2022-04-01,Peshawar,0.23020000000000002
2022-05-01,Peshawar,0.2008
2022-06-01,Peshawar,0.18050000000000002
2022-07-01,Peshawar,0.23920000000000002
2022-08-01,Peshawar,0.23800000000000002
2022-09-01,Peshawar,0.23370000000000002
2022-10-01,Peshawar,0.2086
2022-11-01,Peshawar,0.2614
2022-12-01,Peshawar,0.18480000000000002
2023-01-01,Peshawar,0.18430000000000002
2023-02-01,Peshawar,0.2006
2023-03-01,Peshawar,0.2147
2023-04-01,Peshawar,0.2214
2023-05-01,Peshawar,0.2117
2023-06-01,Peshawar,0.20900000000000002
2023-07-01,Peshawar,0.224
2023-08-01,Peshawar,0.22110000000000002
2023-09-01,Peshawar,0.21330000000000002
2023-10-01,Peshawar,0.22
2023-11-01,Peshawar,0.1791
2023-12-01,Peshawar,0.1754
2024-01-01,Peshawar,0.1917
2024-02-01,Peshawar,0.188
2024-03-01,Peshawar,0.21980000000000002
2024-04-01,Peshawar,0.23140000000000002
2024-05-01,Peshawar,0.2102
2024-06-01,Peshawar,0.2082
2024-07-01,Peshawar,0.23470000000000002
2024-08-01,Peshawar,0.2656
2024-09-01,Peshawar,0.2631
2024-10-01,Peshawar,0.24430000000000002
2024-11-01,Peshawar,0.2456
2024-12-01,Peshawar,0.2039
2025-01-01,Peshawar,0.182
2025-02-01,Peshawar,0.20400000000000001
2025-03-01,Peshawar,0.2587
2025-04-01,Peshawar,0.2374
2025-05-01,Peshawar,0.19840000000000002
2025-06-01,Peshawar,0.22260000000000002
2025-07-01,Peshawar,0.22970000000000002
2025-08-01,Peshawar,0.24760000000000001
2025-09-01,Peshawar,0.248
2025-10-01,Peshawar,0.2273
2025-11-01,Peshawar,0.18230000000000002
2025-12-01,Peshawar,0.1955
2000-02-01,Quetta,0.10020000000000001
2000-03-01,Quetta,0.08940000000000001
2000-04-01,Quetta,0.10490000000000001
2000-05-01,Quetta,0.11460000000000001
2000-06-01,Quetta,0.1148
2000-07-01,Quetta,0.1159
2000-08-01,Quetta,0.10690000000000001
2000-09-01,Quetta,0.11220000000000001
2000-10-01,Quetta,0.1197
2000-11-01,Quetta,0.12010000000000001
2000-12-01,Quetta,0.1242
2001-01-01,Quetta,0.0974
2001-02-01,Quetta,0.09730000000000001
2001-03-01,Quetta,0.1023
2001-04-01,Quetta,0.1144
2001-05-01,Quetta,0.12000000000000001
2001-06-01,Quetta,0.116
2001-07-01,Quetta,0.1237
2001-08-01,Quetta,0.11280000000000001
2001-09-01,Quetta,0.1259
